tiempo_s,ph,temp_ph_C,od_mgL,temp_od_C,temp_prom_C,evento
2173.6,7.25,18.89999962,9.056190491,20.51000023,19.70499992,
2175.6,7.25,18.89999962,9.053336143,20.51000023,19.70499992,
2177.6,7.25,18.89999962,9.051225662,20.51000023,19.70499992,
2179.6,7.25,18.89999962,9.050126076,20.51000023,19.70499992,
2181.6,7.25,18.89999962,9.050969124,20.51000023,19.70499992,
2183.6,7.25,18.89999962,9.053173065,20.51000023,19.70499992,
2185.6,7.25,18.89999962,9.056168556,20.51000023,19.70499992,
2187.6,7.25,18.89999962,9.058404922,20.51000023,19.70499992,
2189.6,7.25,18.89999962,9.059552193,20.51000023,19.70499992,
2191.6,7.25,18.89999962,9.057610512,20.51000023,19.70499992,
2193.6,7.25,18.89999962,9.05610466,20.51000023,19.70499992,
2195.6,7.25,18.89999962,9.054887772,20.51000023,19.70499992,
2197.6,7.25,18.89999962,9.054140091,20.51000023,19.70499992,
2199.6,7.25,18.89999962,9.05446434,20.51000023,19.70499992,
2201.6,7.25,18.89999962,9.055804253,20.51000023,19.70499992,
2203.6,7.25,18.89999962,9.0573349,20.51000023,19.70499992,
2205.6,7.25,18.89999962,9.058763504,20.51000023,19.70499992,
2207.6,7.25,18.89999962,9.060530663,20.51000023,19.70499992,
2209.6,7.25,18.89999962,9.06143856,20.51000023,19.70499992,
2211.6,7.25,18.89999962,9.062467575,20.51000023,19.70499992,
2213.6,7.25,18.89999962,9.063634872,20.51000023,19.70499992,
